ALDER;KØN;TID;INDHOLD
33;M;2035;39976
33;M;2036;39655
33;M;2037;39944
33;M;2038;39932
33;M;2039;39798
33;M;2040;40545
33;M;2041;40084
33;M;2042;40889
33;M;2043;39628
33;M;2044;39755
33;M;2045;37370
33;M;2046;37142
33;M;2047;35889
33;M;2048;36467
33;M;2049;37027
33;M;2050;38917
33;M;2051;38431
33;M;2052;39736
33;M;2053;40281
33;M;2054;40819
33;M;2055;41378
33;M;2056;41988
33;M;2057;42634
33;M;2058;43206
33;M;2059;43596
33;M;2060;43812
33;K;2019;33547
33;K;2020;34042
33;K;2021;34570
33;K;2022;36133
33;K;2023;37316
33;K;2024;38319
33;K;2025;38647
33;K;2026;39908
33;K;2027;39753
33;K;2028;41053
33;K;2029;40721
33;K;2030;39598
33;K;2031;39435
33;K;2032;38744
33;K;2033;38868
33;K;2034;39249
33;K;2035;38466
33;K;2036;37693
33;K;2037;38160
33;K;2038;38306
33;K;2039;38393
33;K;2040;38553
33;K;2041;38306
33;K;2042;38531
33;K;2043;37512
33;K;2044;37874
33;K;2045;35977
33;K;2046;35041
33;K;2047;34279
33;K;2048;34525
33;K;2049;35185
33;K;2050;36655
33;K;2051;36620
33;K;2052;37815
33;K;2053;38333
33;K;2054;38842
33;K;2055;39372
33;K;2056;39951
33;K;2057;40562
33;K;2058;41102
33;K;2059;41471
33;K;2060;41674
34;M;2019;33417
34;M;2020;34612
34;M;2021;35893
34;M;2022;36523
34;M;2023;37912
34;M;2024;39036
34;M;2025;40316
34;M;2026;40398
34;M;2027;42164
34;M;2028;41784
34;M;2029;42818
34;M;2030;42855
34;M;2031;41603
34;M;2032;41421
34;M;2033;40715
34;M;2034;40453
34;M;2035;40891
34;M;2036;39951
34;M;2037;39629
34;M;2038;39920
34;M;2039;39909
34;M;2040;39773
34;M;2041;40520
34;M;2042;40058
34;M;2043;40861
34;M;2044;39605
34;M;2045;39731
34;M;2046;37351
34;M;2047;37123
34;M;2048;35874
34;M;2049;36452
34;M;2050;37015
34;M;2051;38908
34;M;2052;38422
34;M;2053;39726
34;M;2054;40272
34;M;2055;40807
34;M;2056;41367
34;M;2057;41980
34;M;2058;42626
34;M;2059;43194
34;M;2060;43587
34;K;2019;32181
34;K;2020;33653
34;K;2021;34120
34;K;2022;34622
34;K;2023;36157
34;K;2024;37345
34;K;2025;38336
34;K;2026;38669
34;K;2027;39935
34;K;2028;39781
34;K;2029;41082
34;K;2030;40754
34;K;2031;39631
34;K;2032;39471
34;K;2033;38782
34;K;2034;38909
34;K;2035;39292
34;K;2036;38511
34;K;2037;37738
34;K;2038;38206
34;K;2039;38352
34;K;2040;38439
34;K;2041;38598
34;K;2042;38353
34;K;2043;38578
34;K;2044;37560
34;K;2045;37922
34;K;2046;36025
34;K;2047;35090
34;K;2048;34327
34;K;2049;34574
34;K;2050;35238
34;K;2051;36708
34;K;2052;36677
34;K;2053;37872
34;K;2054;38390
34;K;2055;38898
34;K;2056;39429
34;K;2057;40011
34;K;2058;40621
34;K;2059;41163
34;K;2060;41534
35;M;2019;32497
35;M;2020;33478
35;M;2021;34625
35;M;2022;35856
35;M;2023;36466
35;M;2024;37837
35;M;2025;38953
35;M;2026;40226
35;M;2027;40329
35;M;2028;42098
35;M;2029;41722
35;M;2030;42757
35;M;2031;42802
35;M;2032;41559
35;M;2033;41382
35;M;2034;40681
35;M;2035;40424
35;M;2036;40863
35;M;2037;39926
35;M;2038;39607
35;M;2039;39898
35;M;2040;39886
35;M;2041;39749
35;M;2042;40497
35;M;2043;40033
35;M;2044;40836
35;M;2045;39584
35;M;2046;39710
35;M;2047;37332
35;M;2048;37105
35;M;2049;35851
35;M;2050;36437
35;M;2051;37006
35;M;2052;38899
35;M;2053;38406
35;M;2054;39711
35;M;2055;40259
35;M;2056;40797
35;M;2057;41355
35;M;2058;41965
35;M;2059;42611
35;M;2060;43180
35;K;2019;31775
35;K;2020;32289
35;K;2021;33724
35;K;2022;34173
35;K;2023;34655
35;K;2024;36171
35;K;2025;37364
35;K;2026;38347
35;K;2027;38688
35;K;2028;39958
35;K;2029;39806
35;K;2030;41110
35;K;2031;40784
35;K;2032;39665
35;K;2033;39507
35;K;2034;38820
35;K;2035;38950
35;K;2036;39334
35;K;2037;38552
35;K;2038;37781
35;K;2039;38249
35;K;2040;38395
35;K;2041;38482
35;K;2042;38642
35;K;2043;38397
35;K;2044;38621
35;K;2045;37604
35;K;2046;37968
35;K;2047;36071
35;K;2048;35136
35;K;2049;34374
35;K;2050;34623
35;K;2051;35288
35;K;2052;36762
35;K;2053;36729
35;K;2054;37925
35;K;2055;38444
35;K;2056;38954
35;K;2057;39485
35;K;2058;40066
35;K;2059;40678
35;K;2060;41219
36;M;2019;33294
36;M;2020;32539
36;M;2021;33475
36;M;2022;34589
36;M;2023;35789
36;M;2024;36386
36;M;2025;37748
36;M;2026;38860
36;M;2027;40128
36;M;2028;40256
36;M;2029;42028
36;M;2030;41658
36;M;2031;42696
36;M;2032;42747
36;M;2033;41512
36;M;2034;41339
36;M;2035;40643
36;M;2036;40388
36;M;2037;40834
36;M;2038;39898
36;M;2039;39579
36;M;2040;39872
36;M;2041;39860
36;M;2042;39722
36;M;2043;40469
36;M;2044;40003
36;M;2045;40807
36;M;2046;39558
36;M;2047;39684
36;M;2048;37310
36;M;2049;37083
36;M;2050;35815
36;M;2051;36405
36;M;2052;36991
36;M;2053;38887
36;M;2054;38378
36;M;2055;39684
36;M;2056;40231
36;M;2057;40770
36;M;2058;41330
36;M;2059;41943
36;M;2060;42587
36;K;2019;32190
36;K;2020;31868
36;K;2021;32361
36;K;2022;33772
36;K;2023;34209
36;K;2024;34678
36;K;2025;36177
36;K;2026;37375
36;K;2027;38353
36;K;2028;38705
36;K;2029;39981
36;K;2030;39831
36;K;2031;41135
36;K;2032;40812
36;K;2033;39695
36;K;2034;39540
36;K;2035;38856
36;K;2036;38987
36;K;2037;39372
36;K;2038;38592
36;K;2039;37822
36;K;2040;38290
36;K;2041;38436
36;K;2042;38519
36;K;2043;38681
36;K;2044;38435
36;K;2045;38660
36;K;2046;37643
36;K;2047;38009
36;K;2048;36110
36;K;2049;35178
36;K;2050;34415
36;K;2051;34665
36;K;2052;35331
36;K;2053;36807
36;K;2054;36776
36;K;2055;37973
36;K;2056;38491
36;K;2057;39002
36;K;2058;39533
36;K;2059;40114
36;K;2060;40728
37;M;2019;32710
37;M;2020;33284
37;M;2021;32496
37;M;2022;33396
37;M;2023;34488
37;M;2024;35661
37;M;2025;36254
37;M;2026;37608
37;M;2027;38721
37;M;2028;39985
37;M;2029;40127
37;M;2030;41901
37;M;2031;41536
37;M;2032;42574
37;M;2033;42631
37;M;2034;41405
37;M;2035;41234
37;M;2036;40543
37;M;2037;40292
37;M;2038;40740
37;M;2039;39805
37;M;2040;39489
37;M;2041;39782
37;M;2042;39772
37;M;2043;39632
37;M;2044;40380
37;M;2045;39913
37;M;2046;40718
37;M;2047;39472
37;M;2048;39597
37;M;2049;37225
37;M;2050;37001
37;M;2051;35732
37;M;2052;36321
37;M;2053;36914
37;M;2054;38811
37;M;2055;38301
37;M;2056;39610
37;M;2057;40158
37;M;2058;40697
37;M;2059;41257
37;M;2060;41870
37;K;2019;32295
37;K;2020;32269
37;K;2021;31922
37;K;2022;32398
37;K;2023;33793
37;K;2024;34221
37;K;2025;34680
37;K;2026;36170
37;K;2027;37371
37;K;2028;38346
37;K;2029;38704
37;K;2030;39983
37;K;2031;39835
37;K;2032;41140
37;K;2033;40818
37;K;2034;39704
37;K;2035;39550
37;K;2036;38866
37;K;2037;39000
37;K;2038;39388
37;K;2039;38608
37;K;2040;37838
37;K;2041;38307
37;K;2042;38453
37;K;2043;38539
37;K;2044;38697
37;K;2045;38453
37;K;2046;38678
37;K;2047;37663
37;K;2048;38028
37;K;2049;36130
37;K;2050;35199
37;K;2051;34435
37;K;2052;34687
37;K;2053;35355
37;K;2054;36833
37;K;2055;36798
37;K;2056;37995
37;K;2057;38516
37;K;2058;39026
37;K;2059;39558
37;K;2060;40139
38;M;2019;34336
38;M;2020;32718
38;M;2021;33242
38;M;2022;32429
38;M;2023;33300
38;M;2024;34375
38;M;2025;35529
38;M;2026;36116
38;M;2027;37466
38;M;2028;38577
38;M;2029;39838
38;M;2030;39992
38;M;2031;41769
38;M;2032;41406
38;M;2033;42446
38;M;2034;42510
38;M;2035;41289
38;M;2036;41120
38;M;2037;40432
38;M;2038;40183
38;M;2039;40635
38;M;2040;39701
38;M;2041;39386
38;M;2042;39680
38;M;2043;39670
38;M;2044;39531
38;M;2045;40279
38;M;2046;39811
38;M;2047;40615
38;M;2048;39372
38;M;2049;39498
38;M;2050;37126
38;M;2051;36904
38;M;2052;35636
38;M;2053;36227
38;M;2054;36824
38;M;2055;38720
38;M;2056;38212
38;M;2057;39520
38;M;2058;40069
38;M;2059;40609
38;M;2060;41171
38;K;2019;34095
38;K;2020;32356
38;K;2021;32302
38;K;2022;31932
38;K;2023;32398
38;K;2024;33778
38;K;2025;34200
38;K;2026;34652
38;K;2027;36132
38;K;2028;37340
38;K;2029;38310
38;K;2030;38672
38;K;2031;39955
38;K;2032;39807
38;K;2033;41114
38;K;2034;40793
38;K;2035;39682
38;K;2036;39529
38;K;2037;38848
38;K;2038;38983
38;K;2039;39372
38;K;2040;38594
38;K;2041;37825
38;K;2042;38294
38;K;2043;38439
38;K;2044;38526
38;K;2045;38685
38;K;2046;38441
38;K;2047;38666
38;K;2048;37652
38;K;2049;38017
38;K;2050;36120
38;K;2051;35189
38;K;2052;34426
38;K;2053;34677
38;K;2054;35347
38;K;2055;36827
38;K;2056;36790
38;K;2057;37988
38;K;2058;38509
38;K;2059;39020
38;K;2060;39553
39;M;2019;34968
39;M;2020;34349
39;M;2021;32698
39;M;2022;33181
39;M;2023;32349
39;M;2024;33203
39;M;2025;34266
39;M;2026;35402
39;M;2027;35990
39;M;2028;37336
39;M;2029;38446
39;M;2030;39704
39;M;2031;39872
39;M;2032;41649
39;M;2033;41292
39;M;2034;42333
39;M;2035;42402
39;M;2036;41186
39;M;2037;41020
39;M;2038;40336
39;M;2039;40089
39;M;2040;40542
39;M;2041;39611
39;M;2042;39299
39;M;2043;39592
39;M;2044;39584
39;M;2045;39444
39;M;2046;40192
39;M;2047;39724
39;M;2048;40528
39;M;2049;39289
39;M;2050;39414
39;M;2051;37044
39;M;2052;36823
39;M;2053;35556
39;M;2054;36147
39;M;2055;36749
39;M;2056;38647
39;M;2057;38139
39;M;2058;39448
39;M;2059;39998
39;M;2060;40539
39;K;2019;34592
39;K;2020;34159
39;K;2021;32406
39;K;2022;32334
39;K;2023;31949
39;K;2024;32409
39;K;2025;33779
39;K;2026;34200
39;K;2027;34647
39;K;2028;36118
39;K;2029;37333
39;K;2030;38300
39;K;2031;38669
39;K;2032;39953
39;K;2033;39808
39;K;2034;41116
39;K;2035;40798
39;K;2036;39687
39;K;2037;39536
39;K;2038;38856
39;K;2039;38992
39;K;2040;39381
39;K;2041;38606
39;K;2042;37834
39;K;2043;38305
39;K;2044;38450
39;K;2045;38537
39;K;2046;38696
39;K;2047;38454
39;K;2048;38679
39;K;2049;37665
39;K;2050;38030
39;K;2051;36134
39;K;2052;35202
39;K;2053;34439
39;K;2054;34692
39;K;2055;35364
39;K;2056;36846
39;K;2057;36808
39;K;2058;38008
39;K;2059;38528
39;K;2060;39041
40;M;2019;35847
40;M;2020;34971
40;M;2021;34315
40;M;2022;32634
40;M;2023;33085
40;M;2024;32242
40;M;2025;33080
40;M;2026;34135
40;M;2027;35258
40;M;2028;35843
40;M;2029;37189
40;M;2030;38299
40;M;2031;39557
40;M;2032;39734
40;M;2033;41516
40;M;2034;41160
40;M;2035;42204
40;M;2036;42278
40;M;2037;41067
40;M;2038;40903
40;M;2039;40223
40;M;2040;39978
40;M;2041;40436
40;M;2042;39504
40;M;2043;39191
40;M;2044;39488
40;M;2045;39479
40;M;2046;39340
40;M;2047;40089
40;M;2048;39620
40;M;2049;40425
40;M;2050;39189
40;M;2051;39313
40;M;2052;36944
40;M;2053;36722
40;M;2054;35456
40;M;2055;36050
40;M;2056;36656
40;M;2057;38554
40;M;2058;38047
40;M;2059;39358
40;M;2060;39909
40;K;2019;35450
40;K;2020;34629
40;K;2021;34177
40;K;2022;32416
40;K;2023;32331
40;K;2024;31936
40;K;2025;32391
40;K;2026;33752
40;K;2027;34172
40;K;2028;34614
40;K;2029;36079
40;K;2030;37297
40;K;2031;38262
40;K;2032;38633
40;K;2033;39923
40;K;2034;39778
40;K;2035;41086
40;K;2036;40771
40;K;2037;39661
40;K;2038;39513
40;K;2039;38834
40;K;2040;38971
40;K;2041;39361
40;K;2042;38587
40;K;2043;37817
40;K;2044;38286
40;K;2045;38432
40;K;2046;38518
40;K;2047;38679
40;K;2048;38436
40;K;2049;38662
40;K;2050;37649
40;K;2051;38014
40;K;2052;36119
40;K;2053;35186
40;K;2054;34426
40;K;2055;34675
40;K;2056;35350
40;K;2057;36832
40;K;2058;36795
40;K;2059;37996
40;K;2060;38517
41;M;2019;35456
41;M;2020;35871
41;M;2021;34962
41;M;2022;34277
41;M;2023;32579
41;M;2024;33008
41;M;2025;32156
41;M;2026;32982
41;M;2027;34029
41;M;2028;35143
41;M;2029;35728
41;M;2030;37070
41;M;2031;38182
41;M;2032;39437
41;M;2033;39625
41;M;2034;41407
41;M;2035;41058
41;M;2036;42100
41;M;2037;42180
41;M;2038;40974
41;M;2039;40812
41;M;2040;40135
41;M;2041;39891
41;M;2042;40351
41;M;2043;39422
41;M;2044;39111
41;M;2045;39409
41;M;2046;39400
41;M;2047;39261
41;M;2048;40010
41;M;2049;39540
41;M;2050;40348
41;M;2051;39115
41;M;2052;39238
41;M;2053;36870
41;M;2054;36649
41;M;2055;35385
41;M;2056;35977
41;M;2057;36587
41;M;2058;38489
41;M;2059;37981
41;M;2060;39292
41;K;2019;35261
41;K;2020;35507
41;K;2021;34670
41;K;2022;34204
41;K;2023;32439
41;K;2024;32344
41;K;2025;31940
41;K;2026;32393
41;K;2027;33749
41;K;2028;34167
41;K;2029;34605
41;K;2030;36063
41;K;2031;37286
41;K;2032;38249
41;K;2033;38626
41;K;2034;39917
41;K;2035;39773
41;K;2036;41083
41;K;2037;40768
41;K;2038;39661
41;K;2039;39512
41;K;2040;38837
41;K;2041;38975
41;K;2042;39364
41;K;2043;38593
41;K;2044;37823
41;K;2045;38292
41;K;2046;38438
41;K;2047;38525
41;K;2048;38687
41;K;2049;38443
41;K;2050;38670
41;K;2051;37659
41;K;2052;38024
41;K;2053;36128
41;K;2054;35196
41;K;2055;34437
41;K;2056;34685
41;K;2057;35363
41;K;2058;36847
41;K;2059;36808
41;K;2060;38009
42;M;2019;37059
42;M;2020;35497
42;M;2021;35885
42;M;2022;34952
42;M;2023;34245
42;M;2024;32533
42;M;2025;32942
42;M;2026;32088
42;M;2027;32903
42;M;2028;33945
42;M;2029;35052
42;M;2030;35638
42;M;2031;36977
42;M;2032;38091
42;M;2033;39345
42;M;2034;39541
42;M;2035;41326
42;M;2036;40979
42;M;2037;42023
42;M;2038;42106
42;M;2039;40903
42;M;2040;40744
42;M;2041;40070
42;M;2042;39829
42;M;2043;40292
42;M;2044;39363
42;M;2045;39053
42;M;2046;39351
42;M;2047;39344
42;M;2048;39205
42;M;2049;39955
42;M;2050;39485
42;M;2051;40293
42;M;2052;39062
42;M;2053;39185
42;M;2054;36817
42;M;2055;36598
42;M;2056;35333
42;M;2057;35930
42;M;2058;36542
42;M;2059;38445
42;M;2060;37939
42;K;2019;36402
42;K;2020;35308
42;K;2021;35540
42;K;2022;34689
42;K;2023;34213
42;K;2024;32445
42;K;2025;32343
42;K;2026;31932
42;K;2027;32383
42;K;2028;33734
42;K;2029;34149
42;K;2030;34584
42;K;2031;36037
42;K;2032;37262
42;K;2033;38223
42;K;2034;38605
42;K;2035;39899
42;K;2036;39757
42;K;2037;41066
42;K;2038;40755
42;K;2039;39648
42;K;2040;39501
42;K;2041;38827
42;K;2042;38966
42;K;2043;39357
42;K;2044;38585
42;K;2045;37815
42;K;2046;38287
42;K;2047;38431
42;K;2048;38520
42;K;2049;38682
42;K;2050;38439
42;K;2051;38666
42;K;2052;37656
42;K;2053;38021
42;K;2054;36125
42;K;2055;35193
42;K;2056;34436
42;K;2057;34684
42;K;2058;35364
42;K;2059;36849
42;K;2060;36810
43;M;2019;39439
43;M;2020;37047
43;M;2021;35461
43;M;2022;35827
43;M;2023;34875
43;M;2024;34155
43;M;2025;32433
43;M;2026;32830
43;M;2027;31970
43;M;2028;32779
43;M;2029;33817
43;M;2030;34914
43;M;2031;35498
43;M;2032;36838
43;M;2033;37948
43;M;2034;39201
43;M;2035;39404
43;M;2036;41188
43;M;2037;40844
43;M;2038;41888
43;M;2039;41974
43;M;2040;40779
43;M;2041;40621
43;M;2042;39947
43;M;2043;39709
43;M;2044;40173
43;M;2045;39246
43;M;2046;38941
43;M;2047;39240
43;M;2048;39233
43;M;2049;39094
43;M;2050;39845
43;M;2051;39373
43;M;2052;40183
43;M;2053;38955
43;M;2054;39077
43;M;2055;36713
43;M;2056;36494
43;M;2057;35231
43;M;2058;35828
43;M;2059;36443
43;M;2060;38345
43;K;2019;39721
43;K;2020;36464
43;K;2021;35356
43;K;2022;35578
43;K;2023;34715
43;K;2024;34229
43;K;2025;32461
43;K;2026;32352
43;K;2027;31935
43;K;2028;32386
43;K;2029;33730
43;K;2030;34144
43;K;2031;34576
43;K;2032;36024
43;K;2033;37256
43;K;2034;38215
43;K;2035;38601
43;K;2036;39896
43;K;2037;39756
43;K;2038;41067
43;K;2039;40757
43;K;2040;39651
43;K;2041;39506
43;K;2042;38830
43;K;2043;38973
43;K;2044;39365
43;K;2045;38594
43;K;2046;37826
43;K;2047;38297
43;K;2048;38441
43;K;2049;38531
43;K;2050;38692
43;K;2051;38452
43;K;2052;38677
43;K;2053;37666
43;K;2054;38035
43;K;2055;36139
43;K;2056;35204
43;K;2057;34450
43;K;2058;34697
43;K;2059;35380
43;K;2060;36867
44;M;2019;38968
44;M;2020;39449
44;M;2021;37038
44;M;2022;35430
44;M;2023;35777
44;M;2024;34811
44;M;2025;34078
44;M;2026;32350
44;M;2027;32732
44;M;2028;31871
44;M;2029;32671
44;M;2030;33705
44;M;2031;34796
44;M;2032;35382
44;M;2033;36719
44;M;2034;37831
44;M;2035;39082
44;M;2036;39294
44;M;2037;41078
44;M;2038;40738
44;M;2039;41783
44;M;2040;41872
44;M;2041;40681
44;M;2042;40525
44;M;2043;39854
44;M;2044;39616
44;M;2045;40084
44;M;2046;39158
44;M;2047;38854
44;M;2048;39153
44;M;2049;39144
44;M;2050;39008
44;M;2051;39759
44;M;2052;39287
44;M;2053;40098
44;M;2054;38873
44;M;2055;38995
44;M;2056;36631
44;M;2057;36415
44;M;2058;35152
44;M;2059;35751
44;M;2060;36367
44;K;2019;38939
44;K;2020;39762
44;K;2021;36495
44;K;2022;35376
44;K;2023;35589
44;K;2024;34715
44;K;2025;34221
44;K;2026;32451
44;K;2027;32336
44;K;2028;31914
44;K;2029;32364
44;K;2030;33703
44;K;2031;34117
44;K;2032;34545
44;K;2033;35989
44;K;2034;37224
44;K;2035;38182
44;K;2036;38572
44;K;2037;39872
44;K;2038;39731
44;K;2039;41044
44;K;2040;40735
44;K;2041;39629
44;K;2042;39485
44;K;2043;38813
44;K;2044;38956
44;K;2045;39350
44;K;2046;38579
44;K;2047;37812
44;K;2048;38282
44;K;2049;38428
44;K;2050;38517
44;K;2051;38680
44;K;2052;38439
44;K;2053;38667
44;K;2054;37654
44;K;2055;38025
44;K;2056;36130
44;K;2057;35193
44;K;2058;34440
44;K;2059;34687
44;K;2060;35374
45;M;2019;38796
45;M;2020;38953
45;M;2021;39421
45;M;2022;36995
45;M;2023;35372
45;M;2024;35706
45;M;2025;34728
45;M;2026;33985
45;M;2027;32252
45;M;2028;32623
45;M;2029;31759
45;M;2030;32554
45;M;2031;33584
45;M;2032;34668
45;M;2033;35253
45;M;2034;36589
45;M;2035;37700
45;M;2036;38952
45;M;2037;39172
45;M;2038;40956
45;M;2039;40621
45;M;2040;41666
45;M;2041;41759
45;M;2042;40572
45;M;2043;40417
45;M;2044;39748
45;M;2045;39515
45;M;2046;39985
45;M;2047;39058
45;M;2048;38757
45;M;2049;39056
45;M;2050;39052
45;M;2051;38914
45;M;2052;39667
45;M;2053;39193
45;M;2054;40005
45;M;2055;38783
45;M;2056;38906
45;M;2057;36541
45;M;2058;36328
45;M;2059;35065
45;M;2060;35666
45;K;2019;38711
45;K;2020;38957
45;K;2021;39768
45;K;2022;36499
45;K;2023;35374
45;K;2024;35578
45;K;2025;34699
45;K;2026;34198
45;K;2027;32430
45;K;2028;32309
45;K;2029;31883
45;K;2030;32332
45;K;2031;33667
45;K;2032;34081
45;K;2033;34508
45;K;2034;35946
45;K;2035;37186
45;K;2036;38141
45;K;2037;38536
45;K;2038;39838
45;K;2039;39699
45;K;2040;41012
45;K;2041;40705
45;K;2042;39602
45;K;2043;39459
45;K;2044;38788
45;K;2045;38931
45;K;2046;39328
45;K;2047;38558
45;K;2048;37789
45;K;2049;38262
45;K;2050;38406
45;K;2051;38499
45;K;2052;38659
45;K;2053;38420
45;K;2054;38648
45;K;2055;37636
45;K;2056;38006
45;K;2057;36112
45;K;2058;35177
45;K;2059;34425
45;K;2060;34671
46;M;2019;40423
46;M;2020;38791
46;M;2021;38921
46;M;2022;39378
46;M;2023;36946
46;M;2024;35313
46;M;2025;35638
46;M;2026;34653
46;M;2027;33901
46;M;2028;32164
46;M;2029;32526
46;M;2030;31662
46;M;2031;32451
46;M;2032;33479
46;M;2033;34556
46;M;2034;35143
46;M;2035;36479
46;M;2036;37589
46;M;2037;38841
46;M;2038;39066
46;M;2039;40852
46;M;2040;40519
46;M;2041;41566
46;M;2042;41661
46;M;2043;40479
46;M;2044;40327
46;M;2045;39659
46;M;2046;39428
46;M;2047;39899
46;M;2048;38976
46;M;2049;38674
46;M;2050;38976
46;M;2051;38970
46;M;2052;38834
46;M;2053;39587
46;M;2054;39116
46;M;2055;39928
46;M;2056;38709
46;M;2057;38832
46;M;2058;36468
46;M;2059;36257
46;M;2060;34996
46;K;2019;40464
46;K;2020;38722
46;K;2021;38960
46;K;2022;39763
46;K;2023;36491
46;K;2024;35361
46;K;2025;35561
46;K;2026;34675
46;K;2027;34170
46;K;2028;32402
46;K;2029;32277
46;K;2030;31845
46;K;2031;32293
46;K;2032;33625
46;K;2033;34039
46;K;2034;34464
46;K;2035;35900
46;K;2036;37141
46;K;2037;38097
46;K;2038;38495
46;K;2039;39799
46;K;2040;39661
46;K;2041;40977
46;K;2042;40671
46;K;2043;39569
46;K;2044;39424
46;K;2045;38757
46;K;2046;38900
46;K;2047;39298
46;K;2048;38529
46;K;2049;37762
46;K;2050;38235
46;K;2051;38379
46;K;2052;38471
46;K;2053;38634
46;K;2054;38394
46;K;2055;38622
46;K;2056;37612
46;K;2057;37984
46;K;2058;36090
46;K;2059;35152
46;K;2060;34401
47;M;2019;40211
47;M;2020;40386
47;M;2021;38747
47;M;2022;38857
47;M;2023;39305
47;M;2024;36869
47;M;2025;35227
47;M;2026;35545
47;M;2027;34553
47;M;2028;33796
47;M;2029;32055
47;M;2030;32409
47;M;2031;31542
47;M;2032;32326
47;M;2033;33352
47;M;2034;34424
47;M;2035;35010
47;M;2036;36344
47;M;2037;37457
47;M;2038;38707
47;M;2039;38942
47;M;2040;40727
47;M;2041;40397
47;M;2042;41444
47;M;2043;41544
47;M;2044;40366
47;M;2045;40214
47;M;2046;39551
47;M;2047;39322
47;M;2048;39795
47;M;2049;38871
47;M;2050;38574
47;M;2051;38876
47;M;2052;38872
47;M;2053;38734
47;M;2054;39489
47;M;2055;39017
47;M;2056;39831
47;M;2057;38614
47;M;2058;38740
47;M;2059;36376
47;M;2060;36165
47;K;2019;39455
47;K;2020;40461
47;K;2021;38712
47;K;2022;38941
47;K;2023;39734
47;K;2024;36464
47;K;2025;35328
47;K;2026;35522
47;K;2027;34631
47;K;2028;34120
47;K;2029;32353
47;K;2030;32224
47;K;2031;31790
47;K;2032;32237
47;K;2033;33566
47;K;2034;33978
47;K;2035;34399
47;K;2036;35831
47;K;2037;37077
47;K;2038;38030
47;K;2039;38432
47;K;2040;39736
47;K;2041;39599
47;K;2042;40917
47;K;2043;40611
47;K;2044;39512
47;K;2045;39368
47;K;2046;38702
47;K;2047;38849
47;K;2048;39246
47;K;2049;38478
47;K;2050;37711
47;K;2051;38184
47;K;2052;38330
47;K;2053;38422
47;K;2054;38586
47;K;2055;38348
47;K;2056;38576
47;K;2057;37565
47;K;2058;37939
47;K;2059;36045
47;K;2060;35110
48;M;2019;38248
48;M;2020;40156
48;M;2021;40311
48;M;2022;38671
48;M;2023;38767
48;M;2024;39211
48;M;2025;36775
48;M;2026;35129
48;M;2027;35441
48;M;2028;34445
48;M;2029;33685
48;M;2030;31943
48;M;2031;32291
48;M;2032;31424
48;M;2033;32204
48;M;2034;33226
48;M;2035;34294
48;M;2036;34880
48;M;2037;36214
48;M;2038;37325
48;M;2039;38573
48;M;2040;38813
48;M;2041;40597
48;M;2042;40269
48;M;2043;41317
48;M;2044;41420
48;M;2045;40246
48;M;2046;40097
48;M;2047;39436
48;M;2048;39208
48;M;2049;39683
48;M;2050;38762
48;M;2051;38465
48;M;2052;38768
48;M;2053;38764
48;M;2054;38630
48;M;2055;39383
48;M;2056;38914
48;M;2057;39729
48;M;2058;38513
48;M;2059;38640
48;M;2060;36280
48;K;2019;38047
48;K;2020;39456
48;K;2021;40453
48;K;2022;38695
48;K;2023;38923
48;K;2024;39706
48;K;2025;36436
48;K;2026;35298
48;K;2027;35488
48;K;2028;34590
48;K;2029;34076
48;K;2030;32310
48;K;2031;32178
48;K;2032;31740
48;K;2033;32186
48;K;2034;33511
48;K;2035;33923
48;K;2036;34344
48;K;2037;35771
48;K;2038;37019
48;K;2039;37973
48;K;2040;38378
48;K;2041;39685
48;K;2042;39548
48;K;2043;40865
48;K;2044;40563
48;K;2045;39464
48;K;2046;39323
48;K;2047;38659
48;K;2048;38805
48;K;2049;39203
48;K;2050;38435
48;K;2051;37671
48;K;2052;38144
48;K;2053;38291
48;K;2054;38382
48;K;2055;38547
48;K;2056;38311
48;K;2057;38541
48;K;2058;37529
48;K;2059;37904
48;K;2060;36012
49;M;2019;38259
49;M;2020;38196
49;M;2021;40095
49;M;2022;40237
49;M;2023;38598
49;M;2024;38682
49;M;2025;39123
49;M;2026;36689
49;M;2027;35040
49;M;2028;35346
49;M;2029;34347
49;M;2030;33585
49;M;2031;31842
49;M;2032;32183
49;M;2033;31318
49;M;2034;32094
49;M;2035;33112
49;M;2036;34176
49;M;2037;34764
49;M;2038;36095
49;M;2039;37206
49;M;2040;38454
49;M;2041;38700
49;M;2042;40483
49;M;2043;40158
49;M;2044;41207
49;M;2045;41313
49;M;2046;40142
49;M;2047;39994
49;M;2048;39337
49;M;2049;39112
49;M;2050;39588
49;M;2051;38669
49;M;2052;38373
49;M;2053;38676
49;M;2054;38675
49;M;2055;38540
49;M;2056;39296
49;M;2057;38827
49;M;2058;39644
49;M;2059;38430
49;M;2060;38558
49;K;2019;37480
49;K;2020;38016
49;K;2021;39417
49;K;2022;40401
49;K;2023;38643
49;K;2024;38863
49;K;2025;39643
49;K;2026;36373
49;K;2027;35233
49;K;2028;35419
49;K;2029;34516
49;K;2030;33997
49;K;2031;32235
49;K;2032;32097
49;K;2033;31657
49;K;2034;32102
49;K;2035;33423
49;K;2036;33835
49;K;2037;34253
49;K;2038;35678
49;K;2039;36928
49;K;2040;37880
49;K;2041;38289
49;K;2042;39599
49;K;2043;39463
49;K;2044;40783
49;K;2045;40480
49;K;2046;39385
